[20104], 50, 739961.72354167, 3108.40774358, -206.27545539, 105.71478397, 1, 3108.40774358, -206.27545539, 105.71478397, 1548.24732842, 726.66477018, 29.37563091, 128.76501233
[20104], 51, 739961.72365741, 3111.59375918, -206.55485487, 105.55545976, 1, 3111.59375918, -206.55485487, 105.55545976, 1418.46175125, 681.35647811, 29.40506041, 128.79790902
[20104], 52, 739961.72377315, 3112.78583929, -206.34088972, 104.93173507, 1, 3112.78583929, -206.34088972, 104.93173507, 1264.92541039, 628.79769697, 29.54126680, 128.87258695
[20104], 53, 739961.72388889, 3114.86016363, -208.05121800, 104.59935519, 1, 3114.86016363, -208.05121800, 104.59935519, 1125.88284083, 581.09203720, 29.61161599, 128.91865495
[20104], 54, 739961.72401620, 3120.86274896, -207.72953696, 104.33914032, 1, 3120.86274896, -207.72953696, 104.33914032, 1036.51719558, 531.97561178, 29.65928313, 128.97537191
[20082], 36, 739961.72187500, 3311.65385594, -275.15105562, 97.20227384, 1, 3311.65385594, -275.15105562, 97.20227384, 0, 0, 31.04956216, 130.60341791
[20082], 37, 739961.72199653, 3315.03628623, -275.16374282, 97.21202445, 0, 3315.03628623, -275.16374282, 97.21202445, 0, 0, 31.04281630, 130.61959557
[20082], 38, 739961.72211806, 3318.22524076, -275.18259928, 97.73199228, 1, 3318.22524076, -275.18259928, 97.73199228, 0, 0, 30.91058339, 130.59037306
[20082], 39, 739961.72223380, 3320.68158318, -275.54793748, 97.20543368, 1, 3320.68158318, -275.54793748, 97.20543368, 0, 0, 31.03718787, 130.64855299
[20082], 40, 739961.72234954, 3324.16454057, -275.36236013, 97.76938732, 1, 3324.16454057, -275.36236013, 97.76938732, 0, 0, 30.89351418, 130.61681494
[20082], 41, 739961.72247685, 3325.82524655, -275.74288855, 97.18509835, 1, 3325.82524655, -275.74288855, 97.18509835, 0, 0, 31.03560242, 130.67616953
[20082], 42, 739961.72259259, 3328.66834083, -276.45028869, 97.20470796, 1, 3328.66834083, -276.45028869, 97.20470796, -21.91246267, 136.19202212, 31.02709529, 130.68877635
[20082], 43, 739961.72270833, 3330.37161795, -277.09290932, 97.09588160, 1, 3330.37161795, -277.09290932, 97.09588160, -20.64148460, 136.33861654, 31.05185445, 130.70670776
[20082], 44, 739961.72282407, 3334.78289959, -277.16879194, 97.05651182, 1, 3334.78289959, -277.16879194, 97.05651182, 0.06309799, 142.00190128, 31.05597319, 130.73228522
